ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Bi̻n EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
CDO,2024,3,0.2688410971,53558457500.0,31504975.0,-10.4591959808,2.379268488,-14.6898412432,-57.644377118217044,6323.4379641311,-32.647958203,0.08898808591011079,-0.33650075548457764,-0.0254745852,-0.0118276282,-0.021624523,-0.08484946371750875,-1808029343.0,-457930055,0.0,2.7607772409,0.0884010825,2.7607772409,1.1303056776007585,0.0950607824,1.5130475293,603.8354657019876,1.634317553,112.6067069688,718.0764902237876,223.3348098893,0.0,0.1303056776,0.07098142775559933,0.6572774479776606
CDO,2024,2,0.2525406569,50407960000.0,31504975.0,-9.1324002983,2.2226906833,-11.5614331054,-38.31399577368336,6335.6135181824,-45.4402125445,0.09058590419727923,-0.2162709766321793,-0.0273888025,-0.0098881485,-0.0232021866,-0.0641069934418768,-1262339322.0,-357802816,0.0,2.486913555,0.0331605203,2.486913555,1.1310441391482775,0.0953311487,1.5086024579,575.260507800556,2.0008417519,122.3703111675,699.631660719956,182.4232224526,0.0,0.1310441391,0.07107416378927756,0.6584923778831756
CDO,2024,1,0.2267520098,45965758525.0,31504975.0,-3.6224973999,2.0748402392,-4.9661232201,-30.33887552680172,6434.3420875274,-31.0869568747,0.09624994352843062,-0.16631645774757614,-0.0624105949,-0.0116602244,-0.0529357182,-0.18263249044945015,-1661171638.0,-1049594229,0.0,2.3054745973,0.0721955146,2.3051297355,1.143237712804722,0.0924213334,1.4550636738,554.8129386904576,2.0013305731,121.6972981418,678.5115674053576,182.3786659235,0.0,0.1432377128,0.07094107102583366,0.6683588560663831
CDO,2023,4,0.2022418528,40956467500.0,31504975.0,-4.1636046818,1.883519327,-3.2824602867,-36.23914569048222,6427.9474386506,-52.6179306399,0.17972488259300606,-0.19735295367351088,-0.0465546326,-0.0080727081,-0.0397515599,-0.10092767056829477,-903277533.0,-583880148,0.0,2.3592467399,0.0434655205,2.3531146953,1.1303078735102197,0.0878726215,1.4013611439,471.9521569783752,3.114959179,108.6218302698,583.6889464271752,117.1764954295,0.0,0.1303078735,0.07191938277219535,0.6677104891592518
CDO,2023,3,0.1408615737,28354477500.0,31504975.0,-2.8755247887,1.3327304381,9.4969432718,-70.30836272683918,6389.2513514453,-154.6302090488,0.11922861639749913,-0.39801331102600485,-0.046634682,-0.0048787164,-0.0398079601,-0.010798507415842457,-225871806.0,-60096926,0.0,2.167412619,0.0421814826,2.1623313284,1.1402762176952848,0.0858904192,1.3627181107,499.64458104416406,2.7974389356,114.642484457,617.0845044367641,130.4764852455,0.0,0.1402762177,0.073266180762047,0.663712964647647
CDO,2023,2,0.198108005,40956467500.0,31504975.0,-3.0963376253,1.9891778092,6.436844916,-265.8744296416677,6562.0770855714,-596.574719654,-0.0028612062589958623,-1.6565820336177337,-0.0616248258,-0.0040455799,-0.0526758543,-0.150636132251813,-77431361.0,-761678891,0.0,2.2477855501,0.0929786934,2.2477855501,1.1275663256527924,0.0819947965,1.3033935328,456.4588702727024,0.0,117.602500488,574.0613707607024,0.0,0.0,0.1275663257,0.07232165977818858,0.6809070817894635
CDO,2023,1,0.2750053833,59859452500.0,31504975.0,-3.0627750372,3.3705934144,-3.9615088203,28.98374796361527,6908.9556607488,-62.7178169801,0.06736476849048598,0.17106902666870347,-0.0899121686,-0.0082497248,-0.0767456526,-0.055933018012241285,-1077126654.0,-298559265,0.0,2.1546079326,0.0036396005,2.1546079326,1.1237322728549668,0.0697368802,1.1113181821,473.8669339440275,0.0,138.9805597695,612.8474937135275,0.0,0.0,0.1237322729,0.06968333011113989,0.7156444009176328
CDO,2022,4,0.1229687113,27062773525.0,31504975.0,-1.0684490239,2.02300458,4.662606399,-5.787302830743399,6985.5168136778,-9.6743529409,0.1542430324304901,-0.03429836132233002,-0.1033803219,-0.0187797039,-0.0919589686,0.018845649004447008,-3498168846.0,100182779,0.0,2.0458519697,0.0102168244,2.0458519697,1.1284494090021266,0.0485680909,0.8223821795,599.5146843548338,0.0,173.3216358003,772.8363201551338,0.0,0.0,0.128449409,0.06979658001184795,0.7232807334873301
CDO,2022,3,0.1871824198,40074328200.0,31504975.0,-1.1207712966,4.2207100327,-1.3704664692,-177.17287069740573,6795.5099691398,-8.6972752974,0.2191770027762926,-1.143941847030994,-0.1488614954,-0.0280529787,-0.1318308285,0.01889533547348648,-5387213022.0,92199172,0.0,2.3135269414,0.0321514031,2.3135269414,1.1361702418308006,0.0350064817,0.5809475753,765.6184288438561,0.0,206.5278124755,972.1462413193561,0.0,0.0,0.1361702418,0.07238367661577223,0.7041534320881068
CDO,2022,2,0.4071989685,88623494675.0,31504975.0,-2.5143740156,16.4697215274,-3.1155294654,-466.37602505636016,6908.1707411607,-13.5669065671,-0.46277442113344314,-6.600433396309616,-0.1405165647,-0.0341242441,-0.1248516685,-0.7878542692638527,-7048278796.0,-1753835254,0.0,2.3245026674,0.0223068611,2.3245026674,1.1365465773514325,0.0190606617,0.3251825942,1323.838912021277,0.0,255.3081809742,1579.1470929954771,0.0,0.0,0.1365465774,0.07210933781909758,0.7152137837944642
CDO,2022,1,0.4290634975,104312972225.0,31504975.0,-4.4036203363,20.6339742649,28.6963795802,-232.14694679173687,7716.8065322064,-10.8205099225,-2.0570606641419804,-7.650456523058177,-0.0894558895,-0.035912809,-0.0798682416,-2.844147859625692,-8286739639.0,-2718985769,0.0,2.8211068619,0.7104502126,2.8211068619,1.125765461802101,0.017045161,0.3014118226,1425.9257742612485,0.0,239.5954362444,1665.5212105056485,0.0,0.0,0.1257654618,0.06552176592099172,0.7963456058828804
CDO,2021,4,0.7320343561,186099887325.0,31504975.0,-9.1059006747,32.8288133894,-22.9718913777,-259.2368630668648,8069.2934029308,-19.2155303167,-0.7864426573568991,-5.698861033353214,-0.0739859003,-0.0387648453,-0.0662990378,-1.2858120063813756,-9078420236.0,-1842745277,0.0,3.0652101503,0.0314545923,3.0652101503,1.1202413453254936,0.0183897129,0.3303275109,1261.4147128047407,0.0,210.2154702251,1471.6301830298407,0.0,0.0,0.1205072353,0.06329416723936249,0.8339212081520458
CDO,2021,3,0.7902630954,202576989250.0,31504975.0,-14.163214931,24.4720532232,438.523046823,-161.00769234065413,8136.5307795356,-22.9918334988,-1.1418354617305735,-6.624074670377172,-0.0509998456,-0.0345582379,-0.0457455679,-1.7937132966226006,-8303981551.0,-1373578780,0.0,3.0698206929,0.6165959906,3.0698206929,1.1209381841973731,0.0264752738,0.4789379718,876.5913519622718,0.0,186.4275021591,1063.0188541213718,0.0,0.0,0.1209381842,0.0638206602547139,0.8392472089630288
CDO,2021,2,0.4023341163,109857847825.0,31504975.0,-6.7550039336,13.2083212896,4.9162574236,-99.48984704796624,8666.9259662323,-10.4776369355,-1.1883226149479469,-1.6492681310356592,-0.0565001395,-0.041992809,-0.0507878245,-1.6178948450355486,-10696535919.0,-3074800384,0.0,3.2552745466,0.1847051025,3.2552745466,1.1139111625666043,0.0259739256,0.4737389133,849.3526118740721,0.0,158.5205117145,1007.8731235885721,0.0,0.0,0.1139111626,0.060982820721730446,0.8925065353265635
CDO,2021,1,0.2504204198,70098569375.0,31504975.0,-4.2310609243,9.7062137475,-19.4323008328,-130.18141195160447,8885.0581829378,-4.8953013721,-1.2546282489814928,-2.1732323465422536,-0.0566637412,-0.044361192,-0.0509790184,-1.6898075266158537,-11669935266.0,-3189034346,0.0,3.3284380475,0.6571889724,3.3284380475,1.1123002417796304,0.0222223968,0.4050567605,948.4671086111783,0.0,158.6054136618,1107.0725222729784,0.0,0.0,0.1123002418,0.06044005463358048,0.914853922880434
CDO,2020,4,0.3712361429,104628021975.0,31504975.0,-7.7894601443,9.9407343831,-6.5827428494,-63.31401786543236,8945.7884518874,-9.6467507615,-0.21589367356256495,-0.5355772333833255,-0.0445888976,-0.0358817258,-0.038955357,-0.4027339534440997,-9305918634.0,-1499944368,0.0,3.3122472337,0.0490832442,3.3122472337,1.1127629439035234,0.0305250285,0.5770686149,966.7050172672386,0.0,206.5321423754,1173.2371596426387,0.0,0.0,0.1118203034,0.06143539284348655,0.9141322863769928
CDO,2020,3,0.1697904131,48454651550.0,31504975.0,-3.9631993169,4.4743152805,6.5233399476,-223.2246371882536,9058.2263858645,-3.7859463083,-4.091957935526669,-8.734044910239643,-0.0396899059,-0.0330237907,-0.0347527879,-5.02223783819872,-8874533474.0,-4043925258,0.0,3.2822838555,0.7185593363,3.2822838555,1.1109870192906732,0.030782861,0.589345118,958.7947317469954,0.0,190.7487795625,1149.5435113094954,0.0,0.0,0.1109870193,0.06111611809991666,0.933081696633627
CDO,2020,2,0.0895752136,26054614325.0,31504975.0,-4.606427446,1.6751419573,-0.8064055885,-109.15276720581431,9232.464730856,-6.2479263815,-4.091957929202858,-4.270788304001337,-0.0178291903,-0.020740786,-0.0154165247,-5.033605322261659,-5390013216.0,-4053078405,0.0,3.3178739494,0.0260905599,3.3178739494,1.1100612935638272,0.0423934833,0.83404812,821.7807766987389,0.0,205.0969179589,1026.877694657639,0.0,0.0,0.1100612936,0.060928835915880795,0.9501672786282167
CDO,2020,1,0.0846432274,25203980000.0,31504975.0,-3.9651801329,1.2042437508,-4.7063226115,-59.065455884348424,9451.4354508455,-2.0960917867,-0.23705360459741337,-0.5046142196444202,-0.0194842825,-0.0204685678,-0.0167014606,-0.46062000763270156,-5461942110.0,-1698619140,0.0,2.4758223286,0.4219620884,2.4758223286,1.1763497097792686,0.054992438,1.1061221818,684.1214269724856,0.0,202.1207129514,886.2421399238856,0.0,0.0,0.1763497098,0.0603299527117416,0.9739580194397869
CDO,2019,4,0.0753616898,22841106875.0,31504975.0,-0.9927951198,1.0303240728,-3.0569883485,3.3725471294612994,9620.2726027556,-1.1510404952,0.06762048378590557,0.019208797414668292,-0.070533137,-0.0734110162,-0.0605898203,0.015857217376593114,-21805140389.0,87713001,0.0,2.2703691038,0.0221179098,2.2703691038,1.1667478337350734,0.0583828715,1.1468213001,532.6544590280256,0.0,197.0656199061,729.7200789341256,0.0,0.0,0.1751151089,0.056580190023004635,1.05381576618296
CDO,2019,3,0.0980330874,31536479975.0,31504975.0,-2.7226993825,1.3930724832,1.2103502784,-14.6860782463722,10210.838262211,-9.2460484699,0.04669366813389798,-0.08367766384567633,-0.0353859566,-0.0141586249,-0.0307296178,-0.09852284329525132,-3654963826.0,-544768976,0.0,2.7289884819,0.1212939601,2.7289884819,1.1698225946460195,0.0583916284,1.1628856466,556.7707111070671,0.0,157.7232163866,714.4939274936671,0.0,0.0,0.1698225946,0.05761766214777699,1.0498751439891636
CDO,2019,2,0.0869173213,28354477500.0,31504975.0,-2.4137982258,1.2929462798,0.460514837,-131.37729472884837,10354.6679367306,-10.0072232511,0.03942474476261083,-0.6696574320287147,-0.0343981998,-0.0131851003,-0.0304256412,-0.667387334449742,-3583204229.0,-4125007300,0.0,2.466201017,0.030398947,2.466201017,1.1544359124904264,0.0568015547,1.4655284875,567.5742505326754,130.6046617749,127.6239472426,825.8028595501754,2.7946935051,0.0,0.1544359125,0.05765175379104415,1.0642799629296642
CDO,2019,1,0.0952814043,31536479975.0,31504975.0,-2.3359264161,1.5554256762,0.5461054965,-4.850841938455752,10505.7225714986,-7.9568198195,0.08819194507676734,-0.031016509811826364,-0.0402027451,-0.0159562629,-0.0360431244,-0.03057565673752104,-4778612928.0,-150653467,0.0,2.5955492385,0.0513376799,2.5955492385,1.1480514926489904,0.0526259288,1.9470641583,678.7803299526413,226.7826040465,120.542384145,1026.1053181441412,1.6094708919,0.0,0.1480514926,0.05764865785482903,1.0793635749179296
CDO,2018,4,0.0954277146,31599489925.0,31504975.0,-2.1702321015,1.4468124022,0.5721869994,-227.2382503715683,10510.5734134371,-4.7070068523,0.053657653632851826,-1.1930613529614678,-0.0417560471,-0.0162371244,-0.0372993519,0.02287786330571776,-5047496692.0,137281893,0.0,2.5395636929,0.0552850438,2.5395636929,1.1343622715465842,0.0559493758,2.0634578573,618.268535470234,143.4601351116,130.5556964294,892.284367011234,2.5442608131,0.0,0.1540094988,0.05835807640124654,1.08108629286327
CDO,2018,3,0.0810054732,28354477500.0,31504975.0,-4.2292774466,1.2032664185,1.5280555676,-9.389964569087898,11110.3603857169,-3.813855474,0.037199526156755834,-0.061357569182970216,-0.0189642798,-0.0158098641,-0.0170311545,-0.05861348786541809,-5378701220.0,-282600231,0.0,5.3464140934,0.2574174121,5.1026506621,1.0870201980612035,0.0598616204,20.1611674399,732.7197490243831,233.3286091717,105.7498003439,1071.798158539983,1.5643173861,0.0,0.0870201981,0.0029855995395792587,1.111036038571686
CDO,2018,2,0.1080072975,37805970000.0,31504975.0,-5.6390365955,1.6043552247,23.0772355565,-199.28631852588362,11110.3603857169,-5.4967195363,0.07226365848819673,-1.3872568703048778,0.0,0.0,0.0,-1.1334913381175669,0.0,-5130006851,0.0,0.0,0.0,0.0,1.0936914640550446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032129077493194486,1.1139397629644208
CDO,2018,1,0.0808809549,28039427750.0,31504975.0,161.0726919752,1.0750374875,-0.7703327765,0.0675174952527339,11003.8265609524,-17.9152759128,0.06211712919217537,0.0003276118867788405,0.0004943424,0.0010044943,0.0004351867,0.0017001462818077,-1536821196.0,11038806,0.0,3.8447780533,0.0100137322,3.5247107361,1.1419481577036765,0.0652039511,19.4403105815,593.2118903482965,255.1380330069,98.3007873882,946.6507107433965,1.4305981578,0.0,0.1419481577,0.0033935362725768118,1.1318171958936645
CDO,2017,4,0.1127003418,39066169000.0,31504975.0,32.8934063525,1.0964940581,0.7187498817,-4.19354197233929,11002.628568638,19.236287608,0.09633567432112655,-0.017103762852178676,0.0034752475,0.004708183,0.0027425474,-0.017138293912220926,2008672270.0,-132384169,0.0,4.0797308425,0.0272398548,3.7317176303,1.130563758193076,0.0799878742,24.4435017991,445.1766438304087,147.5941229679,67.9448564269,660.7156232252087,2.4729981971,0.0,0.1305637582,0.003625308442569074,1.1316939743675403
CDO,2017,3,0.1757585512,61119651500.0,31504975.0,41.0555375005,0.8845494115,-0.9684716105,1.3088999118393205,11037.8697748848,27.8879449286,0.11673933965154519,0.01531223441319555,0.0042099247,0.0055576464,0.0034921734,-0.0068717604761121655,2176312387.0,-18506105,0.0,3.3434031773,0.0088833734,3.006186518,1.138150700175177,0.1644287174,45.8607508203,195.104945160649,81.8835894116,47.7745263876,324.76306095984904,4.457547631,0.0,0.1381507002,0.004044404149368435,1.103786977488476
CDO,2017,2,0.2817906806,97980472250.0,31504975.0,13.0164165253,1.0451651221,1.0631326757,8.342580116314963,11036.5608749729,8.4194295197,0.1574516258636877,0.028656336632597583,0.0215191679,0.0252926295,0.0168996021,0.054299902736408306,8959422140.0,498032755,0.0,3.8677563684,0.4873884112,3.5175628087,1.1330471144841303,0.2295756837,60.8711271005,227.93578371060627,87.9867914947,75.4569149125,391.37949011780626,4.1483499262,0.0,0.1330471145,0.004191970483437651,1.103656087497292
CDO,2017,1,0.3436639609,119403855250.0,31504975.0,5.6645861619,0.7571307362,1.4482436682,30.53048263012429,11028.2148575582,4.7791006777,0.20314550128359188,0.09029793759517867,0.0613423175,0.065382737,0.0461366304,0.1129182681922744,24910474047.0,1202815973,0.0,2.5123892295,0.0041406804,2.3229886192,1.2461968538388868,0.4067983073,99.729669047,175.9371789558159,56.4803789381,55.7122181112,288.1297760051159,6.4624212313,0.0,0.2461968538,0.004432603841402802,1.1028214857558212
CDO,2016,4,0.3000630729,103966417500.0,31504975.0,4.4732245661,0.6648275657,-1.6298629623,6.39785252964016,10997.6878122265,5.4766932305,0.03799666961327118,0.004327279744885116,0.0791909273,0.0,0.060535374,0.00537392408820443,29080565438.0,250316755,0.0,1.9061552923,0.0332776568,1.8474421616,1.303720411654697,0.407306099,96.3777535632,105.96177571736825,44.4633534767,16.4925956723,166.91772486636825,8.2090074513,0.1731692291,0.4077223573,0.004617191781115922,1.1154502584655281
CDO,2016,3,0.392089283,145868034250.0,31504975.0,3.8374862049,0.8625290544,8.4439847002,173.77041816411534,11808.5349452,3.3099008048,0.265865734490856,0.20022401699237172,0.130800778,0.0,0.1006632035,0.2502784571208177,37949004721.0,6843248083,0.3239740821,1.8323296725,0.1807249179,1.4978034578,1.4746878338771823,0.5416956149,0.0,194.42262144031028,61.4259420262,49.5545994985,305.40316296501027,5.9421148127,0.0,0.4746878339,0.0,0.7496298565670977
CDO,2016,2,2.845117529,1085699013000.0,32999970.0,18.8746795291,5.8107363241,84.9150322725,340.8482333468788,11563.669924,21.4718042705,0.21011310427218677,0.15380547657158508,0.1706382201,0.0,0.1322958398,0.19718576750329694,49844890887.0,14420434886,0.0455927052,2.1050123693,0.1929647273,1.8654155597,1.3459578630134548,0.5950095137,0.0,175.253415014477,70.846355751,69.933985845,316.033756610477,5.1519940035,0.0,0.345957863,0.0,0.7340853261429345
CDO,2016,1,2.6135874144,658000000000.0,20000000.0,14.5676821559,4.1246781928,-66.0856438553,562.90976425,12588.0618413,11.2463908682,0.42354774817964197,0.3101945610209406,0.1851339664,0.0,0.1467154341,0.3976818979368348,43120463301.0,14433458967,0.0455927052,2.8068207243,0.1205159936,2.7014877163,1.2221594501208133,0.5181746822,0.0,183.2923715475071,92.3272601476,82.2349127147,357.8545444098071,3.9533286206,0.0,0.2221594501,0.0,0.7991158121090399
CDO,2015,4,2.4781391378,596000000000.0,20000000.0,15.9648354578,3.2837003356,-146.4589065198,172.3055434,12025.15207705,12.2647756413,0.17905422695965278,0.10652936750949303,0.0,0.0,0.0,0.1365739127243472,0.0,4418019706,0.0503355705,0.0,0.0,0.0,1.164077359091596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7676782757612092
CDO,2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37684085104545945,0.3459317618524254,0.0,0.0,0.0,0.36772049090918923,0.0,16572977328,0.0,0.0,0.0,0.0,1.4282695964300007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7901639055926881
CDO,2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19312319378436016,0.32463466382358924,0.0,0.0,0.0,0.16797937478308617,0.0,7696007300,0.0,0.0,0.0,0.0,1.2285016475740642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7406765776928882
CDO,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43431528202643627,0.2770028875453535,0.0,0.0,0.0,0.3551299936681967,0.0,19622685846,0.0,0.0,0.0,0.0,1.0849114509177833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934675275730262
