ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Bi̻n EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
EFI,2016,1,0.623674025,82688000000,10880000,13.3169159998,5.7172147896,-11.9260837489,38.43091176470588,12185.8530178687,-123.6190470676,0.009646418025286586,0.11924336840505269,0.038328183,0.0,0.0379104841,-0.09804391925407814,-605368166.0,-343792194,0.0,48.4416169451,13.6265064801,47.6564373517,0.0,1.0116464813798831,0.0883036148,417.3859604464,151.39163009122205,40.989019585,16.3252203843,208.70587006052205,8.9048238698,0.0116464814,0.0,1.5037096218933823
EFI,2015,4,0.6307915906,83166720000,10880000,16.6495988732,6.0625681025,-26.2018142196,235.50711323529413,12118.1070170643,-68.0481155807,0.19060738146396863,0.8442843750976041,0.0,0.0,0.0,-0.07540293464376836,0.0,-228840254,0.0,0.0,0.0,0.0,0.0,1.015579197154762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.494479355191105e-05,1.4998665307169117
EFI,2015,3,0.6840589045,89216000000,10880000,15.8740726923,6.5785955113,-16.591868517,60.274506617647056,11987.271777114,10.8987150248,0.12357099460760539,0.20441296636154702,0.0,0.0,0.0,4.5587701391737085e-05,0.0,146252,0.0,0.0,0.0,0.0,0.0,1.0087193847788272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022797457801463085,1.4792050983272058
EFI,2015,2,0.6952340192,90304000000,10880000,15.9363199507,6.7640740347,-15.813603531,236.49017463235293,11938.4261577422,11.2115103983,0.0666855664777643,0.5458897649874548,0.0359015031,0.0,0.0354585839,-0.016057642692058612,6754257234.0,-75686572,0.0,68.1711264215,25.6805344065,68.1711264215,0.0,1.0080408042236062,0.0835412705,171.2364154061,133.5096712489166,0.0,15.2362874489,148.7459586978166,0.0,0.0080408042,0.0003433609224461205,1.4731776476654412
EFI,2015,1,0.7318066202,93568000000,10880000,17.1058534891,8.0692111028,32.2269109364,46.68874522058824,11751.7384543078,12.3572822315,-0.03445962606152043,0.18394218959949948,0.0,0.0,0.0,-0.17578815486628935,0.0,-485455419,0.0,0.0,0.0,0.0,0.0,1.0246208573872098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004263300758708371,1.450140762555147
EFI,2014,4,0.725346152,92480000000,10880000,14.7095524525,7.8639872546,130.3592505575,173.1121807904412,11718.5429004074,10.0598167264,0.11620692046249691,0.6543455884690672,0.040561822,0.0,0.0401325966,-0.15107311640711132,7341030748.0,-434847054,0.0,56.3559888786,51.3651314058,56.3559888786,0.0,1.0087594724357225,0.0750678398,93.8551335781,122.83410664445394,0.0,17.2067512693,140.04085791375394,0.0,0.0081824703,0.0005439729635585229,1.446485674797794
EFI,2014,3,0.4466175612,69632000000,10880000,12.0909346981,5.845702207,54.1057848733,64.53177601102941,14329.9336068934,3.8075753847,0.2753726681050685,0.2342599275051344,0.0372925901,7.4939596954,0.0368800351,0.13026581995678121,6856194674.0,390422633,0.15625,52.849741549,47.9130591132,52.849741549,0.0,1.0085583346471623,0.0762806727,88.7051386537,114.82069155428431,0.0,18.7253775531,133.5460691073843,0.0,0.0085583346,0.0006667578534671373,1.4329933606893381
EFI,2014,2,0.4556478376,70720000000,10880000,10.8915774502,5.9524615591,19.8127415596,218.41917794117646,14265.4029338235,3.7910310639,0.21745440029164614,0.8032241644308301,0.042340289,7.6110528156,0.0417540206,0.08552427349819054,7854069553.0,253030161,0.1538461538,43.2920747959,38.2084172081,43.2920747959,0.0,1.0103491534848448,0.0763998466,76.8034023777,104.41113439315369,0.0,18.9540266501,123.36516104325369,0.0,0.0103491534,0.0007976338454170559,1.426540293382353
EFI,2014,1,0.4675830696,71808000000,10880000,12.789363325,6.0415718794,-32.5326048461,121.79255974264706,14115.1389530331,5.592399958,0.17733842696036373,0.45289509288503405,0.0368763478,7.7281459359,0.0358007721,0.04137954791093275,6986670284.0,121070345,0.1515151515,41.9502986634,34.4444086717,41.9502986634,-186.83695216049384,1.0105031074270936,0.0758425315,67.8072248857,125.5582071244274,0.0,19.8146100595,145.3728171839274,0.0,0.0105031074,0.000940229812309259,1.4115138953033088
EFI,2013,4,0.5986252928,91392000000,10880000,15.5165591081,7.6676812926,-23.1048513738,124.57867352941176,14032.1501617647,7.7160766228,0.327432268773933,0.44731614033751455,0.0380853561,0.0,0.0373475368,0.0691933143187975,7317539563.0,209663177,0.119047619,32.912290618,27.619266626,32.912290618,0.0,1.015399013669257,0.0758743738,55.3810421417,140.71623805766293,0.0,21.551962096,162.26820015366295,0.0,0.0132845828,0.001078196741716752,1.406457663226103
EFI,2013,3,0.5023193355,76160000000,10880000,10.2131158645,6.5270681347,0.0,132.00101130514705,13935.3584563419,3.7219184976,0.3831752891354035,0.48416819632760716,0.0481792245,6.5939393939,0.0465616557,0.2668203369291751,9377448250.0,791459732,0.1428571428,21.1037402717,17.4046492809,21.1037402717,-173.71388273902897,1.0200332239120087,0.0733813808,52.1481067784,147.8539053199112,0.0,17.8212187877,165.6751241076112,0.0,0.0200332239,0.001224029292247357,1.393535845634191
EFI,2013,2,0.5268005449,64192000000,10880000,8.1041073994,5.3096192876,7.439512673,137.29976819852942,11199.684693461,2.1615829843,0.35449515711082186,0.5040858746405176,0.0508421733,5.5577489177,0.0491435407,0.21569753810033404,9965028938.0,639203817,0.1694915254,6.2746908364,5.1279781292,6.2746908364,0.0,1.0749975471712678,0.0757959137,48.1936607235,182.60145964333796,0.0,15.1029699799,197.70442962323796,0.0,0.0749975471,0.0013711968368072104,1.3820184447518382
EFI,2013,1,0.5121734779,65280000000,10880000,7.0935504817,5.8338370337,-43.8108005377,177.78698943014706,11714.780750054,2.4747279801,0.32030860383146786,0.6536375658896943,0.0589392871,5.6519480519,0.0568675206,0.27216801465440377,11784072723.0,805432134,0.1666666666,33.3339931427,28.6441390686,33.3339931427,0.0,1.018957754577336,0.069835997,39.9710168402,200.22465422336776,0.0,12.4975409404,212.72219516376776,0.0,0.0189577545,0.0015119713410359208,1.4455802565808824
