ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Bi̻n EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
TSJ,2024,3,2.813615775,2387757400200.0,74797400.0,28.8118554406,16.7618050471,321.4071556627,163.85721935521823,11345.8988550538,117.7146232074,0.20446595414565408,0.3105531822771015,0.097674992,0.0200411614,0.091765914,0.10371007501387057,20001926380.0,4092955727,15.1259678495,0.9051582234,15.1117759045,1.0498380334863997,0.157736368,27.1561309041,24.759349279222103,1.6621882498,3.2703124157,29.691849944722104,219.5900494741,0.0498380335,0.004533804555694729,1.1345504478890374
TSJ,2024,2,2.1552414832,1802617340000.0,74797400.0,21.5247501621,12.801811831,363.2202980783,647.3660683927516,11182.0416356986,85.8680147451,0.19260222088646925,1.027891528806504,0.099024707,0.0203595121,0.0929540898,0.09883946775316371,19940965486.0,4656070474,6.0516302338,0.9031711369,6.0455301932,1.1260390364265394,0.1562914364,26.2926408848,29.899491855634185,1.6614337618,3.734637012,35.29556262943419,219.689769401,0.1260390364,0.007633030568273799,1.118165295510695
TSJ,2024,1,1.5745711407,1353832940000.0,74797400.0,24.6459201444,9.9244842286,346.2549026959,144.1174530799199,11495.1935368074,68.6721640418,0.3174680688249179,0.4910417982499411,0.0651821788,0.0192448063,0.0617976922,0.15182880395602927,19376150348.0,3333026676,17.7460872732,0.7370510681,17.7303721255,1.0432721201364925,0.1534650014,28.2151385663,32.826138634264076,1.6838588991,4.2820363737,38.79203390706408,216.7640056991,0.0432721201,0.007645839269394841,1.1494793971256685
TSJ,2023,4,2.2905317353,1944732400000.0,74797400.0,25.7774676257,13.8265288294,241.6874041266,152.6406616807536,11351.0760837275,88.9107199776,0.28588817818323736,0.33652043886592536,0.0913692339,0.0221739136,0.0878307616,0.14518687236651054,21599010606.0,4925753163,19.530836161,1.5630443696,19.5182447841,1.0396021348981985,0.1637471445,31.1251892291,30.087229027108926,1.2709570764,2.97725712,34.335443223508925,287.1851510705,0.0396021349,0.004919697975609413,1.1350681527606952
TSJ,2023,3,3.9291203049,3291085600000.0,74797400.0,47.5376634697,22.990112935,348.8269399015,175.51715151863567,11198.4354220468,168.2033877419,0.21029029917931222,0.3470998024244279,0.0839646305,0.0198793141,0.0795090067,0.10876013196788348,19421349520.0,4113593976,14.97762599,0.6670778137,14.9641348444,1.0533407104311847,0.1644042555,31.4636171016,32.846726682478014,1.5605123359,4.9680935975,39.375332615878015,233.8975422334,0.0533407104,0.005117839225541004,1.1198046171617646
TSJ,2023,2,1.7508974961,1443589820000.0,74797400.0,21.9480386229,9.8006740641,57.691567237,262.1262043867835,11022.9182705281,73.4202411052,0.19535908618616524,0.459044001359604,0.0807614041,0.0200087205,0.0764325875,0.09773797589550472,19271657633.0,4174514414,9.1608160102,0.4709657856,9.151470364,1.0838205326531138,0.171166327,31.1988619162,28.90597816289141,1.5211131769,5.0927763979,35.51986773769141,239.9558465083,0.0838205327,0.00521697200520099,1.1022535120962567
TSJ,2023,1,2.1084847511,1757738900000.0,74797400.0,32.0480791878,12.5702954102,95.8147434984,418.3488076991981,11145.4446077939,94.3628493353,0.3549384316222965,1.1947227033744303,0.0681191618,0.0187677152,0.0644053664,0.21428744650141193,18426720541.0,5612477984,17.6833861242,0.6253663692,17.6689206775,1.0457373924942315,0.1642020505,28.4318566431,31.28584746840491,3.0898120304,6.5472955305,40.92295502930491,118.1301633916,0.0457373925,0.005697980584265005,1.1145057199291444
TSJ,2022,4,4.4653278849,3582795460000.0,74797400.0,117.4949889961,27.7333865822,971.8430547938,69.5897179714803,10727.0958000947,228.0434867984,0.20846648073050186,0.1428922733954268,0.0380523087,0.0159486918,0.0367181917,0.07551009192168832,15583838359.0,2750602487,19.8498752286,0.9140439172,19.8347020992,1.0410125085918405,0.1555599248,25.3700914086,22.29313056569496,1.3436940434,3.1380245471,26.774849156194957,271.6392186166,0.0410125086,0.0060582176480428775,1.0726722933128343
TSJ,2022,3,4.1566947894,3313524820000.0,74797400.0,98.1787384348,30.1185301667,171.1040281239,129.28491624040407,10657.5060821232,209.4245015492,0.17967174834538333,0.23043230236947054,0.0422897853,0.0161710191,0.0401407077,0.0943470322698393,15683562204.0,3959307612,13.8536515113,0.7963768315,13.8393478933,1.055641449621793,0.1308484851,21.3713029675,30.44770871846528,4.167154144,6.5245166113,41.13937947376528,87.5897524756,0.0556414496,0.006237630958299684,1.0657135634050803
TSJ,2022,2,2.251092528,1772698380000.0,74797400.0,58.3061528835,21.2634643105,68.3557987425,116.04983360384185,10528.2211658828,116.5528191157,0.1990325568609158,0.24625400141419426,0.0381594075,0.0153400378,0.036316007,0.09428113751559515,14872801482.0,3323322910,8.3542318775,0.6300959174,8.3168134293,1.089298431714471,0.0995814524,15.8349090439,33.72731617150933,5.9291917836,7.1917194945,46.84822744960933,61.5598235515,0.0892984317,0.006462797556626213,1.0527855211671122
TSJ,2022,1,2.7796196971,2243922000000.0,74797400.0,77.5172330478,34.7522092597,79.9833101794,92.75249278718245,10792.8433632854,153.7808812898,0.37564514100554675,0.44627433188170934,0.0363541287,0.0143954367,0.0341627479,0.17775603660110728,14413873292.0,2763341390,21.2103755918,1.1588461293,21.1861836204,1.038285932282417,0.0762023983,11.9976117695,29.408412797078803,4.3695472727,3.4772333506,37.2551934203788,83.5326813552,0.0382859323,0.0064492675223694045,1.0792468210975936
TSJ,2021,4,1.9626001549,1570745400000.0,74797400.0,54.7730275623,25.4163829887,257.6111938443,113.13061478072767,10700.0908704982,118.7309397561,0.39011044400333794,0.4903724923437291,0.034576873,0.0128645695,0.0335527435,0.1648593981660097,13088790151.0,2844816504,26.5884161344,1.2746469409,26.5685572107,1.0316435842632867,0.0723071156,11.1205378167,23.434493560932417,3.4943313954,4.5696851681,31.498510124432418,104.4548895633,0.0316435843,0.006651355319182608,1.0699718942205882
TSJ,2021,3,1.9457898681,1540826440000.0,74797400.0,56.9316308913,25.0562760642,28.378624701,84.5421704230361,10586.9602557174,147.6410503641,0.3843960713539988,0.4128310257984918,0.0327985831,0.0095095665,0.0309013318,0.20555242239326108,10323181738.0,3148546890,14.8966684914,0.6094832035,14.8785190006,1.044472718356357,0.0702124774,10.9502321509,27.736511552093152,4.5576748276,3.3332260696,35.62741244929315,80.0846953335,0.0444727184,0.0068701758314729,1.0586592259772727
TSJ,2021,2,1.9995395184,1570745400000.0,74797400.0,36.6538183355,23.2047915298,61.032866058,96.58543976127513,10502.4180852944,217.5045314315,0.374836056114279,0.439169903681332,0.0510139856,0.0051983699,0.0480868922,0.17412746257634296,6876371794.0,2864394720,4.5414254154,0.7137853298,4.5368563889,1.1436642786027065,0.0759570801,11.8075405251,26.90255473498909,4.0789345046,2.8918853574,33.87337459698909,89.4841531759,0.1436642786,0.007074413723064067,1.0502053027981284
TSJ,2021,1,2.4901116268,2154165120000.0,74797400.0,23.4746513313,34.7986755883,51.7392551083,89.14216268212532,11565.7465672336,851.5308431934,0.4943716453565598,0.5218434691148076,0.10783904790878296,-0.0003208332054782659,0.10127527266740799,0.11256605812010297,2515224832.0,1438258249,21.687007904052734,0.5673949718475342,21.66281509399414,1.0338426705611246,0.06831874698400497,10.582144737243652,34.63019108709036,5.298072814941406,3.005211591720581,42.93347549375235,68.89297485351562,0.033842671662569046,0.006559249966038054,1.1565344549304812
TSJ,2020,4,1.7949560056,1540826440000.0,74797400.0,16.3323312066,22.5714194822,853.6130046259,91.56774482802878,11476.6044045515,578.0803822172,0.3654781626877938,0.4040692233415473,0.1109581441,-0.0002033934,0.1063271738,0.004673005575715081,2635870349.0,79208091,25.7811692577,0.9481663388,25.7621647253,1.0294847468198902,0.0769340297,11.3130030002,50.708132332172774,2.9464422745,6.8384865467,60.49306115337277,123.8782117522,0.0294781839,0.006748428234406134,1.1472909088409091
TSJ,2020,3,1.5111924693,1286515280000.0,74797400.0,13.9603025968,14.5966808103,33.7366521531,295.632684612032,11381.7401484009,358.1098469585,0.2603191564849464,1.027849371154311,0.1092594699,0.0007164836,0.1013911005,-0.013864045848827281,3544816736.0,-298263054,15.3863876518,0.5721479562,15.3665114822,1.0435778484684157,0.096970706,14.4766919276,35.63626621917044,3.2965708598,3.3325152432,42.265352322170436,110.7211146138,0.0435778485,0.006940148522909981,1.1381344526417112
TSJ,2020,2,2.7962925762,2318719400000.0,74797400.0,29.4103764861,17.8484079574,38.8677898142,750.5126907753478,11086.1074637888,299.4840724159,0.4069933698516724,5.264558558765939,0.0935423631,0.0050611575,0.0845529448,-0.14036773840373837,7306748213.0,-1496752127,5.032913774,1.0787514071,5.0260443043,1.1554795571388603,0.1393252522,20.8473476734,35.130214858398034,2.0201254677,3.3144624393,40.464802765398034,180.6818466615,0.1554795571,0.0072663141226584765,1.1085722117807486
TSJ,2020,1,1.406067481,1196758400000.0,74797400.0,14.2967555504,7.4155449944,23.1502881386,120.33608862072745,11379.2547057384,134.4412231219,0.3961187801003238,0.4703153805011818,0.0990007686,0.0073146315,0.0892790777,0.08053202709774349,8637547810.0,1541210086,14.3086715935,0.9340514097,14.2970414834,1.0552625354527534,0.172125063,25.1309964333,33.387490325817346,2.0798341677,3.6343560842,39.101680577717346,175.4947609118,0.0552625355,0.007216580830939257,1.137885917014706
TSJ,2019,4,3.1086466818,2617909000000.0,74797400.0,32.0671283193,15.5115153963,268.8046300772,65.58352030952948,11258.9186171177,280.171888664,0.2287751869719524,0.1332171217905084,0.0959795861,0.007040749,0.0906105506,0.023457109803951222,8959820401.0,863765156,13.3258048428,0.5321597686,13.3163400621,1.057901901274692,0.1873136879,24.3060102481,26.408031124594448,1.2627475712,2.224759068,29.895537763794447,289.052228905,0.0579019013,0.0074536498213652195,1.125852726433155
TSJ,2019,3,2.8021731583,2378557320000.0,74797400.0,28.8904986093,13.493511037,-56.2933838813,117.6174508873303,11348.3350968082,348.6414456509,0.1539117834279682,0.13900765984333363,0.0964610083,0.0066449024,0.0869314522,0.05196187993299704,6513678027.0,3288549531,4.9008355512,0.8468933319,4.8964555914,1.1575177748483714,0.1861255553,24.3479772305,30.99536098180339,2.0570418713,2.7312390531,35.783641906203385,177.4392661061,0.1575177748,0.007636050461137524,1.1347940635962568
TSJ,2019,2,2.5732994908,2161644860000.0,74797400.0,26.2546130959,12.7224385336,-53.8795313787,815.5979735525566,11230.7176459208,242.2298675044,0.18615792241840678,1.4477910290960032,0.0963316567,0.0045146182,0.0866274058,0.012631400346518195,8602896373.0,532240917,4.6394468023,0.5830202888,4.6279492387,1.1652099828007079,0.178767548,21.4570134494,31.0809331396137,2.9937622364,2.2053910835,36.2800864595137,121.9201697323,0.1652099828,0.008078331786565333,1.1230327273382352
TSJ,2019,1,2.5911077465,2243922000000.0,74797400.0,24.5540019675,13.6337917141,-76.6844866164,92.69937313329073,11578.0596310968,194.4720533785,0.2770882642228066,0.266730866675388,0.104037624,0.0070406835,0.0958865262,0.047883246326074165,11403975063.0,1244725565,12.4013686996,0.5954183356,12.3886839877,1.0575164557996035,0.1726873198,18.9149174274,30.78944203612709,3.3236149917,1.602847383,35.715904410827086,109.8201810105,0.0575164558,0.00818827311154671,1.1577657185173797
TSJ,2018,4,1.9415842353,1667982020000.0,74797400.0,18.2173948394,10.1727335006,191.4418943031,74.79562677312313,11485.466143997,134.2384196574,0.20739861105748836,0.12472429724645721,0.1066721769,0.0076836301,0.1009986772,0.012815709312406479,12047166540.0,574849675,11.6020432439,1.1524210087,11.590171485,1.060471652871208,0.1808627765,19.9273203633,27.724072455411317,1.2518553391,1.5230048071,30.49893260161132,291.5672351271,0.060579385,0.010010033905006592,1.1486233671176471
TSJ,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1698989814435939,0.15462426861018805,0.0,0.0,0.0,0.025308334170270553,0.0,1440591711,0.0,0.0,0.0,1.1668693513558712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010774277191227744,1.1411440644251336
TSJ,2018,2,1.4881359515,1391242800000.0,74798000.0,14.6589359075,8.9955267374,137.2252040219,936.631284673387,12498.8580388246,199.0563445239,0.22101901191010337,1.9030508810890114,0.0,0.0,0.0,0.07706735776782964,0.0,2837126595,0.0,0.0,0.0,1.0582808556684185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010607990084709824,1.2498523844759357
TSJ,2018,1,1.2973626447,1121970000000.0,74798000.0,11.0077887475,6.7772453799,-60.1143774651,96.20817729083666,11561.9176037032,268.5345516734,0.333891336561055,0.2818984601690864,0.119571434,4.60743e-05,0.1052401245,0.06848708526829489,4107256932.0,1748308030,10.4645472442,0.3980936381,10.4577395452,1.0552729928577185,0.1709312576,18.0642735789,35.79627110697756,1.0022676369,0.8955547675,37.69409351137756,364.1741851618,0.0552729929,0.009418332971964634,1.156191760370321
TSJ,2017,4,1.6221716957,1391231640000.0,74797400.0,14.4583691682,8.3334089989,-12.1281290885,138.84755901943115,11466.1105534684,261.7731884596,0.19735850078041584,0.23892736354736926,0.1188055876,-0.0002667467,0.1028077577,-0.052821588328504004,5237970580.0,-2295991713,10.9490244671,0.5547318264,10.9417510688,1.0511718835003803,0.178364082,16.0792598972,35.891448474302344,0.7831082198,3.9346744437,40.60923113780234,466.0913916525,0.0517611788,0.010309698990628524,1.1471126227526738
TSJ,2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18089124006996316,0.14878936539577,0.0,0.0,0.0,0.01088004992698598,0.0,531504912,0.0,0.0,0.0,1.209083792113444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011248065577212826,1.1332636435935828
TSJ,2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17690372916534575,1.6157326071454878,0.0,0.0,0.0,0.0011744409653587865,0.0,56025243,0.0,0.0,0.0,1.2328251086322226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012073339659914969,1.1218993994131017
TSJ,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33259277263255455,0.06996318541308748,0.0,0.0,0.0,0.06338068772901082,0.0,1721825952,0.0,0.0,0.0,1.2692615186084895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014039691703535872,1.0216122654398396
